orig_symbol	logFC	logCPM	F	PValue	FDR
Gm15939	-14.455736765874075	9.388074147836761	24770.651793573754	0	0
Gm20098	-14.455501961804659	9.387988901371466	24765.949759228726	0	0
Cbr3	-14.455484136521338	9.388833788353994	24823.195590637773	0	0
Gm29455	-14.455470162435937	9.388051307881863	24769.77883144491	0	0
Gm33045	-14.455386483290356	9.388860901507112	24824.59280206122	0	0
Dipk1c	-14.4553762726857	9.389435865499452	24863.068975469316	0	0
Gm27010	-14.455312658035501	9.389399901372432	24861.117526942795	0	0
Cd209c	-14.455300169394608	9.38880343548453	24819.60603517345	0	0
Nme9	-14.455242507760543	9.389295295308697	24853.78721072012	0	0
Misp	-14.455231550507365	9.388391885180594	24792.3881137564	0	0
Fam219aos	-14.45522994654067	9.389620482083846	24874.955810086183	0	0
Gm48653	-14.455199134007701	9.389997090582092	24900.422916240565	0	0
Pla2g5	-14.455102637064623	9.389886845761925	24893.472422349565	0	0
Plet1	-14.454935155313422	9.388838308218395	24821.8908025228	0	0
1700095J12Rik	-14.454860229448032	9.38903193463937	24834.3035484787	0	0
Foxc1	-14.454848235327246	9.388785471534991	24818.058519086626	0	0
Myorg	-14.454813563362	9.388963887987813	24830.271874702736	0	0
Mfsd13b	-14.454771381095906	9.389686752060877	24879.34672151576	0	0
Itgb7	-14.454743813239952	9.388757674891561	24815.670895040203	0	0
Ltbp2	-14.45469123621748	9.389865753245111	24890.921460819027	0	0
Plekhd1os	-14.454644435335737	9.389104770169002	24839.450083831664	0	0
Bspry	-14.454624509136844	9.389313166267122	24853.150991381357	0	0
A630023P12Rik	-14.454615832303261	9.390057736877228	24903.073302977155	0	0
Nkpd1	-14.454589263558631	9.389358369118705	24856.11800862568	0	0
D430040D24Rik	-14.454514059595429	9.388655114111616	24808.911027657927	0	0
Gm49144	-14.45449237624563	9.389370277154194	24856.580022532973	0	0
Gm16364	-14.45446982609946	9.389475419490614	24863.90703122591	0	0
Gm34544	-14.454452914974988	9.389718718598509	24879.842033460445	0	0
Tgm7	-14.454423088905468	9.388633250597387	24806.83945412137	0	0
Slc16a3	-14.454420251086551	9.3895602248444	24869.244520885753	0	0
Gm43465	-14.454379778241563	9.389137014744207	24840.826720018333	0	0
Gm31513	-14.454372627051395	9.389563917067909	24869.4989587479	0	0
Gm15327	-14.454347071519104	9.388729195442213	24812.468464144607	0	0
Trim56	-14.454328009979541	9.389816458779315	24886.483160181262	0	0
Tac4	-14.454325459368569	9.38988712692518	24891.025381676125	0	0
Gm39121	-14.454313747994807	9.388914460388605	24825.711319750197	0	0
A830005F24Rik	-14.454304289515726	9.38866082899873	24807.8271950092	0	0
A530032D15Rik	-14.454194856405742	9.390431986156571	24926.440704803983	0	0
Hapln3	-14.45411222478574	9.389613454803262	24871.813540520336	0	0
Dusp4	-14.454081589720035	9.389159402393442	24841.210813693346	0	0
Mrvi1	-14.454068006003737	9.388735881692957	24812.60879521018	0	0
Gm30122	-14.4540532847381	9.388462318871106	24794.09499078444	0	0
Gm7247	-14.454039758736117	9.390806266062802	24951.58626774854	0	0
Cenpw	-14.454034900818685	9.388746471248115	24813.623526726475	0	0
Gm16551	-14.454008249399442	9.389174154052869	24842.404367391227	0	0
Gm16283	-14.453980844932067	9.388828760782827	24819.029299454138	0	0
Gm28068	-14.45392580497903	9.388608786726254	24803.4955746973	0	0
Csnka2ip	-14.453920636786014	9.388326661475494	24784.69566928243	0	0
Clec4g	-14.453863142523833	9.389699795355492	24877.22348797778	0	0
Asprv1	-14.453837027196322	9.38899152405282	24828.770861243695	0	0
Gm9902	-14.453796101856303	9.389294092459314	24849.954107910253	0	0
Gm50146	-14.453766778154717	9.389000867409425	24830.233584253878	0	0
Gm2974	-14.453699756071183	9.389045115528567	24833.387487849646	0	0
Cyb5r2	-14.453696809470552	9.389648175930242	24873.44921307993	0	0
Camp	-14.45366968148012	9.38884098666932	24819.334145392077	0	0
Gm44864	-14.453658796408549	9.389383336926278	24855.470015681392	0	0
Spdl1	-14.453548917995214	9.388576592820673	24799.755213819324	0	0
Fzd1	-14.453541198487837	9.389147560854692	24839.542085874953	0	0
Gm43330	-14.453523514110445	9.389226547784336	24844.73908406548	0	0
Mtfr2	-14.45349048583128	9.388634455597243	24802.33390835158	0	0
6530411M01Rik	-14.453429368084903	9.390055906077137	24899.608620894058	0	0
4930500L23Rik	-14.453420164625761	9.389454810467718	24859.17282921062	0	0
Gm32817	-14.453410129266585	9.389538515511289	24865.876891222255	0	0
Itpka	-14.453375925029237	9.389216716700414	24843.990751820034	0	0
Gm13547	-14.453353875873098	9.388614928535809	24803.090176221333	0	0
Gm46329	-14.453337367130937	9.389680251648539	24874.957361326153	0	0
Gm36041	-14.45330144823644	9.389043997338161	24832.004010455385	0	0
Patl2	-14.453287016541779	9.389419447750043	24857.273349161085	0	0
A530076I17Rik	-14.453232474275271	9.388865773776704	24819.58488019982	0	0
Fgf23	-14.453220584270879	9.38957909230926	24868.2410275332	0	0
Gm47140	-14.453093302198328	9.389074445821144	24833.25243825529	0	0
Ezr	-14.453078879798502	9.389397167865154	24855.685403379422	0	0
Tagln2	-14.45305827822546	9.3897683930881	24879.93962853854	0	0
Gm48610	-14.453052503990191	9.390032375054922	24897.340575933566	0	0
1700015F17Rik	-14.452900772330384	9.38898156848698	24826.537982691712	0	0
Ubxn10	-14.452886740503164	9.389582873414886	24867.57043849537	0	0
Tgfbi	-14.452845436238103	9.38926046414259	24845.816101003336	0	0
Igfbp4	-14.452844573351705	9.390128175552693	24903.560967729034	0	0
Gm11672	-14.45279842512489	9.389538375032465	24864.206070965196	0	0
Gm27227	-14.452702949685676	9.389475349922748	24859.96930854582	0	0
Gm41396	-14.452623385614995	9.38910260938326	24834.347502544246	0	0
Lpar2	-14.452592612234405	9.389581277636427	24866.882672445026	0	0
Akip1	-14.452575184652018	9.388946229426855	24823.155374291215	0	0
Gm10244	-14.45257350984984	9.389389725759465	24853.421688989154	0	0
2900092C05Rik	-14.45255867627402	9.388745344804757	24809.99133052434	0	0
Gm17660	-14.452554629734012	9.390264515814817	24911.98753529556	0	0
Zc2hc1c	-14.452546918106766	9.389333470112208	24849.280233465935	0	0
Mycn	-14.452519286091068	9.388728231850056	24808.574570515284	0	0
Irx1	-14.45251519602673	9.38920004130832	24840.631954940793	0	0
Skint11	-14.452510734458357	9.389977338258479	24892.839089779896	0	0
9130024F11Rik	-14.452500495913101	9.390755787734024	24943.630857735963	0	0
Gm15972	-14.452476185235238	9.388766788750386	24811.346441486767	0	0
Gm36266	-14.452462598827031	9.388901826717325	24818.93595213124	0	0
Gm44836	-14.45244187569911	9.38938760037735	24853.25367835329	0	0
Gm35842	-14.452415026169746	9.389663003700791	24870.800358095225	0	0
Trat1	-14.45225640207929	9.390144409152139	24902.718500438878	0	0
Epor	-14.452254759316533	9.389124027946837	24834.790239247322	0	0
Cideb	-14.452247881664663	9.389596613865733	24866.838530757348	0	0
Ang	-14.45216324574045	9.389750611334653	24877.187241796393	0	0
Gm49027	-14.452089455508274	9.389118201050884	24833.354825927305	0	0
Dnah10	-14.451995160574562	9.389925238693026	24887.750264619102	0	0
Gm47416	-14.451963956119304	9.388740173491389	24807.81652945387	0	0
Gm16341	-14.451963577910213	9.389150173350579	24835.330496051407	0	0
Hilpda	-14.451909708461793	9.389155935321286	24835.400070143514	0	0
Tent5c	-14.451871317941677	9.389595219777174	24866.14081568283	0	0
Igsf1	-14.451794429073793	9.38951512831317	24860.015113263533	0	0
Tex22	-14.45178656783449	9.389827709014156	24881.08139577776	0	0
Gm49871	-14.451761715497474	9.389396311803138	24852.28044138437	0	0
Sult2a2	-14.451692578527618	9.38927666179878	24843.70027957101	0	0
Gm20939	-14.451670554354825	9.38877170165474	24809.06946606306	0	0
Slc25a45	-14.45164678626387	9.389587164484084	24865.013248690608	0	0
Tpx2	-14.45155970778413	9.38913707647128	24833.803851916764	0	0
Cyp4x1os	-14.451552109599564	9.388845125874909	24814.268816749587	0	0
Fam107a	-14.451523671566848	9.389598932011179	24865.218144824856	0	0
Gm36607	-14.451495369408198	9.389792640883858	24877.928174344517	0	0
Wee2	-14.451468864096688	9.389590962189983	24863.492554687604	0	0
Gm15976	-14.45140671051235	9.390537751354325	24926.564028810164	0	0
Atp6ap1l	-14.451396240184431	9.388839427013647	24812.11617352702	0	0
Plekho2	-14.451250666028914	9.389326020830579	24845.869144462416	0	0
Gm50069	-14.451223505922856	9.38913444030057	24832.57548863712	0	0
Gm31881	-14.4512142732973	9.38902791469967	24826.00094228692	0	0
Rom1	-14.451185053758719	9.389230124128547	24839.826181437817	0	0
Hyal3	-14.45116115287515	9.388693585081826	24802.568393368052	0	0
Fam24a	-14.451140499665204	9.388927111366026	24818.490135305266	0	0
Fcgr2b	-14.451104521929844	9.390159599804921	24901.86169517134	0	0
Gm39363	-14.451100466742913	9.389680192549598	24869.169138026497	0	0
Gm10160	-14.451077563025846	9.388856283382623	24813.77121130657	0	0
Gm32857	-14.451064271433593	9.388174611611563	24765.189676381153	0	0
Gm48899	-14.451061701243919	9.38876097045182	24806.733699439326	0	0
Cdca8	-14.451059101948273	9.388649732190466	24799.20506488507	0	0
Gm4356	-14.450992199544233	9.389570104182507	24860.74223901793	0	0
Gm35021	-14.450950124488669	9.389165296046714	24834.319067144927	0	0
Gm49974	-14.45093674152075	9.389495954009897	24856.33447094899	0	0
Spsb2	-14.450834628381902	9.388704034794445	24802.999174729666	0	0
Slc5a11	-14.450797326656904	9.388825136080467	24810.6800163923	0	0
Fkbp10	-14.450788582016386	9.389633531340639	24864.960451718718	0	0
Rilp	-14.450771662786636	9.389301896701724	24842.982266859897	0	0
Spata21	-14.450764937319013	9.38981931945441	24877.87140515881	0	0
1110012L19Rik	-14.450693570328378	9.389552850860774	24860.04342658493	0	0
Gm4952	-14.450688880360913	9.38867950313967	24801.210458434784	0	0
D030047H15Rik	-14.450642439158662	9.389927382096033	24884.799280629053	0	0
Gm31458	-14.450611088666172	9.388889133771094	24814.777269038892	0	0
Pdpn	-14.450586788972428	9.388893637554077	24815.2128227391	0	0
Gm36431	-14.45058633090185	9.392648398934856	25062.454442106533	0	0
4930483O08Rik	-14.45052082668573	9.38872827940954	24803.104320067407	0	0
0710001A04Rik	-14.450517093479002	9.3889162046251	24816.510899420413	0	0
Gm4279	-14.450515935082615	9.389537683703583	24858.40963576073	0	0
Gm48754	-14.450503913328577	9.390599313471197	24929.25577496445	0	0
Lrrc37a	-14.45048645393652	9.388940829106277	24818.3941329085	0	0
Sp110	-14.450459861831213	9.389569898453283	24860.697417866908	0	0
Riox1	-14.450442808748132	9.389565917978866	24860.362480196753	0	0
Gm10638	-14.450406229911996	9.389878354851387	24880.493287923433	0	0
C230012O17Rik	-14.450397972765732	9.38917118034721	24832.78837725521	0	0
Gm20717	-14.450362694709812	9.389050760854776	24824.738150326317	0	0
Jhy	-14.450338179263705	9.389375921182921	24847.045716339413	0	0
Gm39383	-14.450315948565212	9.389142313369316	24831.248160522944	0	0
Gm36500	-14.450300246547775	9.38984251013745	24878.240476481737	0	0
Agr3	-14.450218216136244	9.38936640929159	24845.86268787356	0	0
Vsx2	-14.450188773492558	9.388810158075765	24808.657096534425	0	0
Cela1	-14.450134593315845	9.388860886625034	24811.356431381322	0	0
Gm29481	-14.450126990957909	9.390108278192173	24895.57472781922	0	0
Malrd1	-14.450061646274571	9.390186836470496	24900.132204184036	0	0
Nupr1l	-14.450061271332817	9.388899522156066	24814.080490087756	0	0
Sh2d4b	-14.450021931413204	9.389876923822653	24879.7683986586	0	0
Jsrp1	-14.449985983148995	9.38884115892147	24810.13205298444	0	0
4933439K11Rik	-14.449935385156571	9.389227171874731	24835.622928721757	0	0
Gm11734	-14.449925319785434	9.389122082547164	24829.042210396616	0	0
1700036A12Rik	-14.449922418529871	9.389574650747623	24858.87326624305	0	0
Gm45285	-14.44989112042301	9.389279371515293	24838.60806618528	0	0
Gm29050	-14.44987566969062	9.389895251124473	24880.557927584126	0	0
Olfr1385	-14.449806857247328	9.389426635350047	24849.330189646054	0	0
Zfp97	-14.449800647020915	9.388627043488757	24795.194330573424	0	0
Hfe	-14.449796101651566	9.389751808844226	24870.92954741202	0	0
Ankrd33b	-14.4497695124459	9.389585250350056	24858.03632051233	0	0
1700029I15Rik	-14.44966234254179	9.388950929780835	24816.720637107708	0	0
4930483P17Rik	-14.449644253655567	9.390883307811915	24945.880278140678	0	0
Cyp2c55	-14.449619985076463	9.388437132926372	24781.26548769045	0	0
Gm31409	-14.449600136249998	9.389897461124137	24880.684428410106	0	0
Gm46652	-14.449598644011152	9.388728203538927	24801.156209859102	0	0
Kif20b	-14.449497387879857	9.388813120172948	24806.427186534667	0	0
Ppp1r1c	-14.449466239923161	9.388157814669952	24760.97399109983	0	0
Gm36101	-14.449409837051205	9.38910730164017	24824.997118826443	0	0
Ptprh	-14.449400102991099	9.38862994148192	24793.91186102455	0	0
Gm45470	-14.44926406903221	9.389983927398129	24884.750606218615	0	0
Kcnv1	-14.449255314023794	9.389518043554702	24854.297553354616	0	0
Samd3	-14.449176505223644	9.38869873729663	24799.10621542511	0	0
Cpa2	-14.449176453423204	9.38921455323198	24833.395510388073	0	0
Gm16333	-14.449145984182287	9.389332474520836	24841.144954319356	0	0
Tm4sf1	-14.449141618490385	9.389177971980224	24830.616745986266	0	0
Gm12146	-14.449112736356149	9.388932850797618	24814.455641426506	0	0
Nudt12os	-14.449055710546723	9.389755926326233	24868.63582884038	0	0
Gm15932	-14.448989100442393	9.38959090832176	24857.532066732405	0	0
Pcdhga1	-14.44896755357294	9.389073776441588	24823.494260262287	0	0
Rras	-14.448891811018727	9.389649046782358	24862.142786194585	0	0
Mc4r	-14.448872408206425	9.38952018008406	24852.835080720477	0	0
Gm44190	-14.448791488201996	9.389430457587414	24846.69391333302	0	0
Platr8	-14.448778993924593	9.38968241636333	24863.97625338023	0	0
Gm15485	-14.448776718396884	9.388830042634522	24806.638014901044	0	0
C030032O16Rik	-14.448767412946829	9.388854541578388	24808.0028494255	0	0
Gm43166	-14.44868657967839	9.388772416694579	24801.77967754712	0	0
Fpr2	-14.448658236861066	9.388811335734507	24803.915604762293	0	0
Fn1	-14.448632545522756	9.389043167394728	24820.05735632664	0	0
Dhx58	-14.448569135805744	9.389167125559268	24828.47944499621	0	0
Gm31946	-14.448562260807037	9.3886639318176	24794.520711749596	0	0
Arg1	-14.44855816501019	9.389442610540216	24847.14245126454	0	0
Mab21l1	-14.44851978240126	9.389845095674113	24874.4337188793	0	0
Tbx15	-14.448447916147785	9.388961659553631	24814.44526215008	0	0
Gm13964	-14.448429876076283	9.389395182933661	24842.76199377589	0	0
2510046G10Rik	-14.44839078873088	9.38875945459116	24799.859855584644	0	0
Gm26797	-14.448390473785548	9.388891410033677	24808.605843932386	0	0
4930467D21Rik	-14.448381020352626	9.391136399322095	24959.502104499985	0	0
Gm47557	-14.448374827800398	9.38926177736372	24834.22876299882	0	0
Klf11	-14.448274253041237	9.389207016522498	24830.985135389048	0	0
Npm2	-14.448201724561146	9.389334811629077	24839.331305004256	0	0
Spocd1	-14.448193327491598	9.39083964883385	24939.2408639533	0	0
Gm49164	-14.448138063498337	9.389149051052154	24824.693189212565	0	0
Gm31659	-14.448135374142298	9.390312552328803	24904.198212975472	0	0
Gm46620	-14.448116377695165	9.389544424792112	24853.032694493366	0	0
4930547E08Rik	-14.44807950695134	9.38907170530035	24821.07518215705	0	0
Npffr1	-14.448059159756786	9.390076826563881	24888.4931777786	0	0
Gm36608	-14.448046477925098	9.388612824504108	24789.8543657872	0	0
Gm34623	-14.4479823614008	9.389112750943228	24823.185742960497	0	0
Cwh43	-14.44797107685713	9.390051754793852	24886.04166538209	0	0
Lama5	-14.447906820560567	9.389616208850988	24856.921299036145	0	0
E030018B13Rik	-14.447786246480941	9.39037459018164	24907.507646555026	0	0
D430018E03Rik	-14.447720443250141	9.390065608540626	24886.412314072535	0	0
Fstl3	-14.44769570580542	9.388963508484666	24813.03522730567	0	0
Cyb5d1	-14.447695430447627	9.38945054234946	24845.5490193109	0	0
Ctla2a	-14.447681870364995	9.389213329584944	24830.080121531813	0	0
AI115009	-14.447660187243345	9.389622980297203	24856.456035617375	0	0
1700041B01Rik	-14.447641670651809	9.390172434684448	24893.050887489513	0	0
Naa80	-14.447613526597838	9.389968243958196	24880.262452787338	0	0
Ngf	-14.447563803519973	9.38973285823406	24863.718912210115	0	0
2010320O07Rik	-14.447559594324009	9.389331156581832	24836.55958959953	0	0
Epn3	-14.447491152103982	9.388947484493515	24810.584187462682	0	0
Lipc	-14.447488872605076	9.390589446151333	24921.394770138824	0	0
Icam1	-14.44739918327544	9.390113913415298	24889.640216161613	0	0
Wnt7b	-14.447373943612977	9.390672638504158	24926.10170859932	0	0
Pcdhga9	-14.447354471009723	9.389239245638922	24830.384396974427	0	0
Gm42849	-14.44721246241439	9.389406461277536	24842.002148471096	0	0
Gm11712	-14.447164107807604	9.389426143414681	24841.654611441467	0	0
Txnl4b	-14.44710979501816	9.388787337215456	24798.97506626901	0	0
Gm42538	-14.447072571357666	9.390619190631682	24922.062839334347	0	0
Gcat	-14.447056292918656	9.390128395322803	24889.791511520936	0	0
Cbx2	-14.447043614168878	9.389522278575154	24848.88463502795	0	0
1700084F23Rik	-14.446878360008514	9.388495638528768	24778.63173551531	0	0
Haao	-14.44681428403947	9.389409420338643	24840.47215731812	0	0
Vsig8	-14.446538013862126	9.38988717411541	24872.186199273223	0	0
Myo5c	-14.446534637303179	9.388981290651794	24811.255170344553	0	0
Gm13709	-14.446525652114717	9.390106359681912	24886.510568480535	0	0
Shmt1	-14.446510215250685	9.390478843151586	24911.386524368198	0	0
Gm32849	-14.4464886504377	9.389459925852888	24843.49968786551	0	0
Ctxn3	-14.44644596689603	9.388553966738275	24781.69036422891	0	0
Lhfpl1	-14.446423531331707	9.390027655536063	24880.020015815615	0	0
Arl5c	-14.44637724093937	9.389937779565678	24875.206968275423	0	0
Gm42504	-14.446359781680009	9.3896826458359	24857.184613676654	0	0
Pcdhac2	-14.446347062531867	9.390384477314342	24904.600344475784	0	0
Zic5	-14.446322170561967	9.389269253597861	24830.371902763978	0	0
Mmachc	-14.446302135639781	9.38949225541024	24844.764924772317	0	0
2310014F06Rik	-14.446300778054024	9.389766667013884	24863.24497400522	0	0
Acot2	-14.44620550467472	9.389852965152722	24869.04772370075	0	0
Gm5468	-14.44613099497291	9.389161869566147	24822.769961736816	0	0
Gm15911	-14.446106196755908	9.38975606175362	24861.865564076525	0	0
Gm50414	-14.446030722723773	9.390487046962079	24910.306540474376	0	0
Gm48559	-14.445954441716882	9.389929878768815	24873.35245278286	0	0
Hmga1	-14.445954268303863	9.39029299743889	24897.72207344681	0	0
Gm28982	-14.445901953452333	9.389687567884803	24856.789111773243	0	0
Gm32005	-14.445711351468109	9.38941445029118	24838.20273695207	0	0
